product_name,product_id,item_id,offer_lifecycle_status,product_lifecycle_status,source,status,request_id,product_short_description,product_long_description,abstract_product_id,product_class_type,product_type,primary_shelf,all_shelves,reporting_hierarchy,ironbank_category,source_id,bundle_type,bundle_group_id,gtin,upc,item_class_id,product_version,created_at,updated_at,request_batch_id
Lays Deep Dish Pizza Xxvl 2.75oz,6MJSBZWI3PQ9,142487704,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/028400135979/32610/32611,"Wherever celebrations and good times happen, the Lay's brand will be there just as it has been for more than 75 years. With flavors almost as rich as our history, we have a potato chip or crisp flavor guaranteed to bring a smile on your face.","<ul><li>Potato Chips, Deep Dish Pizza Flavored</li><li>2% salicylic acid psoriasis wash. USDA Organic. Certified Organic by Baystate Organic Certifiers. Whole-root 7,600 mg turmeric. Non GMO. New. Developed with dermatologists. Cleanses & helps control the symptoms of psoriasis. With 3 essential ceramides & alpha-hydroxy acid. Medicated formula. CeraVe.com. Questions or comments? Toll-free number 1-888-768-2915.</li></ul>",,,Snack Chips,Chips & Crisps,Chips & Crisps,CHIPS,Food & Beverage,028400135979,,,00028400135979,028400135979,1,1573675416229,5/22/2018 12:39:22 PM,11/13/2019 8:03:36 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:028400135979.json
JL SQTCH MLD SNK STK,4D8EWSP43UWW,52796468,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/017082879820/27619/27620,JACK LINKS SQTCH XXL MLD SMK FLVR MT SNCK WRP,"<ul><li>Snack Stick, Mild, XXL</li><li>Smoke flavor added. US inspected and passed by Department of Agriculture. jacklinks.com.</li></ul>",,,Packaged Meals,Boxed Meals,Boxed Meals,DINNERS,Food & Beverage,017082879820,,,00017082879820,017082879820,1,1573675414698,5/10/2016 6:17:10 PM,11/13/2019 8:03:34 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:017082879820.json
S-noilite 9 Inches Front Neat Medium Bangs Clip in Hair Extensions (Medium Brown),6HUJQ5WH5AYQ,903748308,RETIRED,ACTIVE,,PRODUCT_PROCESSED,PIG-7F858E3AB1024CE8B4BE1C2CF06A68E4@ARABAQA/903748308/33,"<b>*</b>These medium bangs clip in hair extensions are 100% made from Japanese Heat-resisting Kanekalon fiber. Tangle free, silky, soft, harmless material, natural appearance which feels like the human hair. Especially suitable for thin, middle or slightly thick hairs to add length & volume.You can change your hair style to thicker, longer hair with this new hair extension. with an adjustable transparent wire, it fit to all head sizes.<br /><br /><br /><b>*</b>Clips of these bangs hair extensions are already attached, you can easily apply the hair extension without any extra help in a few minutes. It naturally blends into your own hair and long time stay in place. People won't know you are wearing hair extensions because clips will be invisible.<br /><br /><b>*</b>Easy to wash and care these bangs hair extensions. Just need a little mild shampoo and hair conditioner then washing in lukewarm water, then set on a flat towel and let them naturally dry. These clip in hair extensions serve life is about 6 to 12 months depending on care and use.<br /><br /><b>*</b>Color difference of the hair extensions might occasionally happens due to the display, light factors.<br /><br /><b>SPECIFICATIONS</b><br />Condition: Brand new, New With Tags,35g<br />Approx. Length:9 inch<br />Location: CA, United States<br />Texture: Fashional Style Wigs High quality, Easy use, tangle free,silky soft<br />Fast Delivery:Ship by UPS Mail Innovations, Fast Delivery(1-6 Business Days)<br /><br /><b>Hair Extensions Care:</b><br />1.Always comb this through completely before using any detangling spray.<br />2.Wash out any hairspray or other styling products at the end of the day. with a mild shampoo and conditioner.<br />3.Use cold water and some shampoo designed for synthetic wigs.<br />4.Use a soft comb to brush starting from the bottom up. <br />5.Lay the hair extensions flat for natural drying.<br />","<ul><li>9"" Front Neat Medium Bangs Clip in Hair Extensions One Piece.<br /></li><li>100% Japanese Heat-resisting Kanekalon fiber.Tangle free, silky soft texture.<br /></li><li>FAST DELIVERY! 1-6 days delivery to your door!<br /></li></ul>",,,Hair Extensions,Beauty Next Day,"Hair Extensions, Beauty Next Day",HAIR ACCESSORIES,"Beauty, Personal Care, & Hygiene",6HUJ-Q5WH-5AYQ,,,00745560832127,745560832127,1,1573675410290,9/29/2017 4:02:19 AM,11/13/2019 8:03:30 PM,Wed Nov 13 19:54:35 UTC 2019_Wed Nov 13 19:57:36 UTC 2019
Tropicana Pure Prem Twister Orange Strawberry Banana 16.9oz,1ATHJKK31VBF,259185822,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/012000191619/26515/26516,You?ll love the deliciously twisted combination of fruit flavors found in our Tropicana Twister?.,"<ul><li>Flavored Beverage, Orange Strawberry Banana Burst</li><li>Dietary Supplement. List No. 2932. L400. USP Dietary Supplement verified. USP has tested and verified ingredients, potency and manufacturing process. USP sets official standards for dietary supplements. www.uspverified.org. No artificial flavors. Gluten free. Naturally (Supplements melatonin, a hormone found naturally in the body) helps you fall asleep faster and supports restful sleep. 15% more free. 100% drug free. No color added. No preservatives. (This statement has not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.)</li></ul>",,,Juices,UNNAV,UNNAV,JUICE AND JUICE DRINKS,Food & Beverage,012000191619,,,00012000191619,012000191619,1,1573675409054,7/12/2019 1:34:01 PM,11/13/2019 8:03:29 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:012000191619.json
"S-noilite 26"" Straight One Pice 3/4 Full Head Clip in Hair Extensions 5 Clips Hairpiece (1#-Dark Black)",1POQO5EH5OB7,192769417,RETIRED,ACTIVE,,PRODUCT_PROCESSED,PIG-C27BADEF15B6408A9AFB4AA399905F30@ARABAQA/192769417/37,"<b>*</b>This is a straight, one piece clip in hair extension made from premium synthetic fibers. It looks and behaves just like human hair. There are five hair clips along the top for easy, secure and discreet attachment to your hair. You can fit them yourself in the mirror, and have them in and a new style ready to go in minutes. This item is ideal for adding a little volume or length to your current style, and one weft is enough to cover the back of your head. Should you require more volume, two wefts can be used together. Perfect for weddings and parties<br /><br /><b>*</b>Easy to wash and care. Just need a little mild shampoo and hair conditioner then washing in lukewarm water, then set on a flat towel and let them naturally dry. Its serve life is about 6 to 12 months depending on care and It also can be restyled with the scissors or curled by electronic hair stick as you like. <br /><br /><b>*</b>Color difference might occasionally happens due to the display, light factors. If the product doesn't meet your expectation, please feel free to contact us for help by e-mail, we will reply you promptly within 23 hours. <br /> <br /><b>SPECIFICATIONS</b><br />*Hair Extensions Texture: Straight<br />*Hair Extensions Length: 26 inches<br />*Hair Extensions Net Weight: 140G<br />*Hair Extensions Meterial: Top synthetic fibre(Natural,Soft,Harmless to Hair)<br /><br /><b>Hair Extensions Care:</b><br />1.Always comb this through completely before using any detangling spray.<br />2.Wash out any hairspray or other styling products at the end of the day. with a mild shampoo and conditioner.<br />3.Use cold water and some shampoo designed for synthetic wigs.<br />4.Use a soft comb to brush starting from the bottom up. <br />5.Lay the hair extensions flat for natural drying.<br />","<ul><li>26"" Straight One Piece 3/4 Full Head Clip in Hair Extension</li><li>Made of 100% Japanese Kanekalon Premium Quality Hair</li><li>FAST DELIVERY! 1-6 days delivery to your door!<br /></li></ul>",,,Hair Extensions,Beauty Next Day,"Hair Extensions, Beauty Next Day",HAIR ACCESSORIES,"Beauty, Personal Care, & Hygiene",1POQ-O5EH-5OB7,,,00745560818633,745560818633,1,1573675403647,9/25/2017 7:52:59 AM,11/13/2019 8:03:23 PM,Wed Nov 13 19:54:35 UTC 2019_Wed Nov 13 19:57:36 UTC 2019
Canon Camera Battery - 800 mAh - Lithium Ion (Li-Ion),16I4CA6OFIH9,41489729,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-85814c6a-4a4c-41a5-bcc7-782ef03d669e/S13418733/33/112151,Canon Camera Battery - 800 mAh - Lithium Ion (Li-Ion),"<br><br><b>Battery InformationApplication/Usage:</b> 

CameraBattery <br><br><b>Rechargeable:</b>Yes 

<br><br><b>Battery Chemistry:</b> Lithium Ion (Li-Ion)

Battery <br><br><b>Capacity:</b> 800 mAh 

<br><br></b>Output Voltage:</b> 3.6 V 

<br><br><b>DCMiscellaneousCompatible to OEM Part 

Number:</b> NB-11LH <br><br><b>Compatibility:</b> 

<br><br><b>Canon Digital Camera:</b><br /> <ul> <li>IXUS 

16X</li> <li>IXUS  17X</li> <li>IXUS 275</li> <li>IXY 

110</li> <li>IXY 130</li> <li>PowerShot SX400</li> 

<li>PowerShot SX410</li> <li>PowerShot ELPH 160</li> 

<li>PowerShot ELPH 170</li> <li>PowerShot ELPH 350</li> 

</ul>",,,Digital Cameras,All Cameras,"Electronics Tax Time, Electronics Gifts for Grads, All Cameras, Mother's Day Electronics Gifts, Canon Cameras, Father's Day Electronics, Camera Charging and Accessories, Canon",POINT AND SHOOT CAMERAS,Photography,"013803238266, 22105eb54b134b48b61342caffabf80b",,,00013803238266,013803238266,1,1573675403075,7/31/2015 10:32:16 PM,11/13/2019 8:03:23 PM,85814c6a-4a4c-41a5-bcc7-782ef03d669e:TableData_Category_MG.csv
"S-noilite 27"" Curly 3/4 Full Head Curly Wave Clips in on Synthetic Hair Extensions Hair pieces for Women 5 Clips 5.17 Oz Per Piece (4A-Dark Brown)",22WDC05I3BUZ,830036898,RETIRED,ACTIVE,,PRODUCT_PROCESSED,PIG-324BED0CBC6744B688F3DD3956D97B89@ARABAQA/830036898/24,"<b>*</b>This is a curly, one piece clip in hair extension made from premium synthetic fibers. It looks and behaves just like human hair. There are five hair clips along the top for easy, secure and discreet attachment to your hair. You can fit them yourself in the mirror, and have them in and a new style ready to go in minutes. This item is ideal for adding a little volume or length to your current style, and one weft is enough to cover the back of your head. Should you require more volume, two wefts can be used together. Perfect for weddings and parties<br /><br /><b>*</b>Easy to wash and care. Just need a little mild shampoo and hair conditioner then washing in lukewarm water, then set on a flat towel and let them naturally dry. Its serve life is about 6 to 12 months depending on care and It also can be restyled with the scissors or curled by electronic hair stick as you like. <br /><br /><b>*</b>Color difference might occasionally happens due to the display, light factors. If the product doesn't meet your expectation, please feel free to contact us for help by e-mail, we will reply you promptly within 23 hours. <br /> <br /><b>SPECIFICATIONS</b><br />*Hair Extensions Texture: Curly<br />*Hair Extensions Length: 27 inches<br />*Hair Extensions Net Weight: 140G<br />*Hair Extensions Meterial: Top synthetic fibre(Natural,Soft,Harmless to Hair)<br /><br /><b>Hair Extensions Care:</b><br />1.Always comb this through completely before using any detangling spray.<br />2.Wash out any hairspray or other styling products at the end of the day. with a mild shampoo and conditioner.<br />3.Use cold water and some shampoo designed for synthetic wigs.<br />4.Use a soft comb to brush starting from the bottom up. <br />5.Lay the hair extensions flat for natural drying.<br />","<ul><li>27"" Curly One Piece 3/4 Full Head Clip in Hair Extension</li><li>Made of 100% Japanese Kanekalon Premium Quality Hair</li><li>FAST DELIVERY! 1-6 days delivery to your door!<br /></li></ul>",,,Hair Extensions,Beauty Next Day,"Hair Extensions, Beauty Next Day",HAIR ACCESSORIES,"Beauty, Personal Care, & Hygiene",22WD-C05I-3BUZ,,,00745560832370,745560832370,1,1573675402939,10/5/2017 4:28:48 AM,11/13/2019 8:03:22 PM,Wed Nov 13 19:54:35 UTC 2019_Wed Nov 13 19:57:36 UTC 2019
"S-noilite Trendy 30"" Long Straight Real Natural 3/4 Full Head Clip in Hair Extensions One Piece 5 Clips (4A-Dark Brown)",5MH65ERKL7VT,350270813,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-C27BADEF15B6408A9AFB4AA399905F30@ARABAQA/350270813/13,"<b>*</b>This is a straight, one piece clip in hair extension made from premium synthetic fibers. It looks and behaves just like human hair. There are five hair clips along the top for easy, secure and discreet attachment to your hair. You can fit them yourself in the mirror, and have them in and a new style ready to go in minutes. This item is ideal for adding a little volume or length to your current style, and one weft is enough to cover the back of your head. Should you require more volume, two wefts can be used together. Perfect for weddings and parties<br /><br /><b>*</b>Easy to wash and care. Just need a little mild shampoo and hair conditioner then washing in lukewarm water, then set on a flat towel and let them naturally dry. Its serve life is about 6 to 12 months depending on care and It also can be restyled with the scissors or curled by electronic hair stick as you like. <br /><br /><b>*</b>Color difference might occasionally happens due to the display, light factors. If the product doesn't meet your expectation, please feel free to contact us for help by e-mail, we will reply you promptly within 23 hours. <br /> <br /><b>SPECIFICATIONS</b><br />*Hair Extensions Texture: Straight<br />*Hair Extensions Length: 30 inches<br />*Hair Extensions Net Weight: 130G<br />*Hair Extensions Meterial: Top synthetic fibre(Natural,Soft,Harmless to Hair)<br /><br /><b>Hair Extensions Care:</b><br />1.Always comb this through completely before using any detangling spray.<br />2.Wash out any hairspray or other styling products at the end of the day. with a mild shampoo and conditioner.<br />3.Use cold water and some shampoo designed for synthetic wigs.<br />4.Use a soft comb to brush starting from the bottom up. <br />5.Lay the hair extensions flat for natural drying.<br />","<ul><li>30"" Straight One Piece 3/4 Full Head Clip in Hair Extension</li><li>Made of 100% Japanese Kanekalon Premium Quality Hair</li><li>FAST DELIVERY! 1-6 days delivery to your door!<br /></li></ul>",,,Hair Extensions,Beauty Next Day,"Hair Extensions, Beauty Next Day",HAIR ACCESSORIES,"Beauty, Personal Care, & Hygiene",5MH6-5ERK-L7VT,,,00745560832585,745560832585,1,1573675402511,10/26/2017 11:48:09 PM,11/13/2019 8:03:22 PM,Wed Nov 13 19:54:35 UTC 2019_Wed Nov 13 19:57:36 UTC 2019
"90% Lean / 10% Fat, Ground Bison, 1 lb",522H4NG67AA9,120227984,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/016447100937/26007/26008,short description is not available,GROUND BISON,,,Bison,Beef,Beef,WILD GAME AND FOWL,Food & Beverage,"016447100937, 522H-4NG6-7AA9",,,00016447100937,016447100937,1,1573675400633,7/6/2016 12:37:08 AM,11/13/2019 8:03:20 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:016447100937.json
Lewis Bake Shop Raisin Cinnamon Swirl Special Recipe Bread 16 oz.,7KVANOAQ9RJC,525903976,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/024126017988/31767/31768,"Since 1925, the Lewis Family has dedicated themselves to baking delicious and nutritious bakery products. Lewis Bakeries is an honest, hard-working, family-owned company that is devoted to producing high quality products. Our aim has always been two-fold: respond to consumers' needs, and produce the very best bakery foods.","No High Fructose Corn Syrup, No Artificial Colors or Flavors",,,Breads & Buns,Bread Crumbs & Stuffing,"Bread Crumbs & Stuffing, Croutons",BAKED GOODS AND DESSERTS,Food & Beverage,"024126017988, 00024126017988",,,00024126017988,024126017988,1,1573675399907,6/3/2019 10:07:17 PM,11/13/2019 8:03:19 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:024126017988.json
ConAgra Foods Hunts Spaghetti Sauce 26.5 oz,1U0LTQQ0AFC1,10291424,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/027000422403/31453/31454,"<object style=""height: 1px; width: 1px;"" data=""https://hgfilestore.blob.core.windows.net/richmedia/pt/faj.html"" />Spaghetti Sauce, Original Style, Meat Flavor 26.5 oz (1 lb 10.5 oz) 751 g Since 1890. Contains: wheat, soy. 26.5 oz (1 lb 10.5 oz) 751 g PO Box 3768 Omaha, NE 68103-0768","<object style=""height: 1px; width: 1px;"" data=""https://hgfilestore.blob.core.windows.net/richmedia/pt/faj.html"" /><ul> <li>Spaghetti Sauce, Original Style, Meat Flavor</li> <li>Since 1890.</li> </ul>",,,Pasta Sauces,Sauces,"Pasta Sauce, Sauces, Sauces",PASTA PASTA SAUCE AND CHEESE,Food & Beverage,027000422403,,,00027000422403,027000422403,1,1573675399565,6/28/2016 8:54:44 AM,11/13/2019 8:03:19 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:027000422403.json
"72"" x 24"" Kobe Mobile Training Table- Cherry & 2 Cadence Chairs- Black",1MYLK546N5N1,850211729,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-301916F8A49F478B8AE0654EBC3F3E4E@ARABAQA/e7f5c6b27db741009341db24a337aef9/0,"The elegant Kobe collection puts the class in classroom. These versatile tables are at home in stylish restaurant settings as well as classrooms, breakrooms and more. This set includes one 72-inch long training table and two Cadence Nesting Chairs. The table is constructed of a thermal fused melamine Cherry laminate tabletop that is 1-inch thick and finished with a black T-Mold edge band. Rounded corners make the table safer for everyone. Laminates are scratch, stain and scald resistant and wipe clean easily. The base is constructed of a black tubular steel T-Base and is protected with a black powder coated finish for a uniform, matte finish. Locking casters provide a mobile option, making any Kobe table suitable for computer labs, training rooms, classrooms and more. Cadence nesting chairs can take you anywhere. A breathable mesh back conforms to users' needs and the seat flips up to provide a unique nesting option. The stylish silver base features four casters for easy mobility and the seat is upholstered with a lasting black fabric. All Regency chairs are backed by a 5-year limited manufacturer's warranty on chair bases and frames and a 2-year limited manufacturer's warranty on chair mechanisms and upholstery. Kobe tables are backed by a 10-Year Limited Manufacturer's Warranty.","72"" x 24"" Kobe Mobile Training Table- Cherry & 2 Cadence Chairs- Black",,,Conference Room Tables,Conference Room Furniture,"Commercial Office Furniture, Conference Tables, Conference Room Furniture",COMMERCIAL CONFERENCE ROOM FURN,Furniture,e7f5c6b27db741009341db24a337aef9,,,00192357018750,192357018750,1,1572580245645,2/4/2019 6:04:25 PM,11/13/2019 8:03:19 PM,
"Montebello Organic Fusilli Pasta, 16.0 Oz",7D6MKIHRSOQ1,116518146,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/015532101088/28031/28032,PASTA OG2 FUSILLI,"Montebello Organic Fusilli Pasta, 16.0 Oz",,,Pasta & Noodles,Pasta & Noodles,"Organic Foods, Pasta & Noodles",PASTA PASTA SAUCE AND CHEESE,Food & Beverage,"015532101088, UNFI-HG1499607",,,00015532101088,015532101088,1,1573675398761,5/3/2016 8:49:02 PM,11/13/2019 8:03:18 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:015532101088.json
Hotpoint HTX24EASKWS 27 Inch Electric Dryer with 6.2 cu. ft. Capacity White,0TF72ZF44SZI,123116405,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-d057c149-1ec9-4b32-9f9c-30797be3b6d7/S17482419/44/1738,"27 Inch Electric Dryer with 6.2 cu. ft. Capacity, 4 Dry Cycles, 3 Temperature Settings, Auto Dry, Upfront Lint Filter, UL Certification in White",<body><p><b>Key Features and Benefits:</b></p><ul><li>Provides flexible installation</li><li>Improves energy efficiency and resists corrosion</li><li>3 heat selections</li><li>Delicate cycle</li><li>Rotary electromechanical controls</li><li>Upfront lint filter</li></ul></body>,,,Clothes Dryers,Full-Size Dryers,"Full-Size Dryers, All Dryers",WASHERS AND DRYERS,Large Appliances,"084691821069, 123116405",,,00084691821069,084691821069,1,1573675398669,10/11/2016 8:01:29 PM,11/13/2019 8:03:18 PM,d057c149-1ec9-4b32-9f9c-30797be3b6d7:TableData_Category_RH.csv
"Via 48"" x 24"" Training Table- Mocha Walnut/Grey",66BBDZBTA0CP,824576247,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-DDA2AB27D979407490995338144298B2@ARABCgA/69c073a10f2b448d884d157c00ce85f4/0,"Customize any training room, library or classroom with the stylish Via collection. The table is constructed of a thermal fused melamine Mocha Walnut laminate tabletop that is 1-inch thick and finished with a black T-Mold edge band. Laminates are scratch, stain and scald resistant and wipe clean easily. The modern T-Base legs are constructed of ultra sturdy stamped steel and finished in a modern Grey to match any decor. Via tables are backed by a 10-year limited manufacturer's warranty.","Via 48"" x 24"" Training Table- Mocha Walnut/Grey",,,Conference Room Tables,Conference Room Furniture,"Commercial Office Furniture, Conference Tables, Conference Room Furniture",COMMERCIAL CONFERENCE ROOM FURN,Furniture,69c073a10f2b448d884d157c00ce85f4,,,00192357015681,192357015681,1,1572562997230,2/4/2019 6:04:39 PM,11/13/2019 8:03:18 PM,
"Cain 72"" x 24"" Training Table- Maple & 2 Cadence Nesting Chairs- Black",56NEG7FC6QVB,277672687,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-43DAA79CCA5443249A763CE6A165BFD2@ARABCgA/6dcd8b14517c47ccadf74ae2e765ba87/0,"Whether you're planning a lounge, café, library, breakroom or restaurant, let the Cain Collection take you there. These versatile tables are at home in stylish café or coffee shop settings as well as training rooms. This set includes a 72-inch Cain training table and 2 Cadence Nesting Chairs. The table is constructed of a thermal fused melamine Maple laminate tabletop that is 1-inch thick and finished with a black T-Mold edge band. Laminates are scratch, stain and scald resistant and wipe clean easily. Rounded corners make the table safer for everyone. The stylish T-Base legs are constructed of tubular steel posts and solid steel T-Bases. Hidden adjustable glides on the bottom of the base keep the legs and tabletop level and are easy to adjust. Cadence nesting chairs can take you anywhere. A breathable mesh back conforms to users' needs and the seat flips up to provide a unique nesting option. The stylish silver base features four casters for easy mobility and the seat is upholstered with a lasting black fabric. All Regency chairs are backed by a 5-year limited manufacturer's warranty on chair bases and frames and a 2-year limited manufacturer's warranty on chair mechanisms and upholstery. Cain tables are backed by a 10-Year Limited Manufacturer's Warranty.",Versatile table & chair set inlcudes one 72-inch Cain Training Table and 2 Cadence Nesting Chairs,,,Desks,Shop All Desks,"School Tables & Desks, Small Desks, Shop All Desks, School Furniture",DESKS,Furniture,"6dcd8b14517c47ccadf74ae2e765ba87, 046e54cc110440caa3f92806c53d75ab",,,00843532092194,843532092194,1,1573675398214,11/24/2017 7:57:34 AM,11/13/2019 8:03:18 PM,
"60"" x 30"" Kobe Training Table- Mocha Walnut and 2 Zeng Stack Chairs- Blue",75MPQSOOI5RB,231014475,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-851C1B9DE6B9432BB00A66A7FD12143E@ARABCgA/29bf4ff85baf4fc6bdc5b5801c5518dd/0,"The elegant Kobe collection puts the class in classroom. These versatile tables are at home in stylish restaurant settings as well as classrooms, breakrooms and more. This set includes one 60 x 30-inch training table and two Blue Zeng Stack Chairs. The table is constructed of a thermal fused melamine Mocha Walnut laminate tabletop that is 1-inch thick and finished with a black T-Mold edge band. Rounded corners make the table safer for everyone. Laminates are scratch, stain and scald resistant and wipe clean easily. The base is constructed of a black tubular steel T-Base and is protected with a black powder coated finish for a uniform, matte finish. Adjustable glides on the bottom that raise the whole base off the ground give the Kobe collection an open, modern look. Regency's Patent-Pending Zeng stack chair is not only unique, but durable, sturdy and versatile as well. The Zeng seat and back are treated with an anti-microbial agent, which makes it perfect for schools, waiting rooms, cafeterias and more. A reinforced black metal frame is designed to support up to 400lbs and a built in handle makes moving the chair easier. All Regency chairs are backed by a 5-year limited manufacturer's warranty on chair bases and frames and a 2-year limited manufacturer's warranty on chair mechanisms and upholstery. Kobe tables are backed by a 10-Year Limited Manufacturer's Warranty.","60"" x 30"" Kobe Training Table- Mocha Walnut and 2 Zeng Stack Chairs- Blue",,,General Purpose Tables,UNNAV,UNNAV,OFFICE DESKS,Furniture,29bf4ff85baf4fc6bdc5b5801c5518dd,,,00192357020579,192357020579,1,1571689578858,2/4/2019 6:04:35 PM,11/13/2019 8:03:18 PM,
"Kobe 48"" x 30"" Flip Top Mobile Training Table with Modesty- Mocha Walnut",457Y9M8SRIYU,560656260,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,PIG-5F41C3A4C212469D9225469119F6D477@ARABCgA/e88da9e6092349b5aa61c66d7d757d18/0,"Set up a meeting room in a flash with Kobe Flip Top Tables. Unlock the quick-release lever and flip down the entire tabletop to nest together when not in use. Perfect for rooms with variable class size, the Flip Top tables save set up time and storage space. This 48-inch long table is constructed of a thermal fused melamine Mocha Walnut laminate tabletop that is 1-inch thick and finished with a black T-Mold edge band. It has an extra-wide 30-inch wide work surface to accommodate more students or larger work materials. Laminates are scratch, stain and scald resistant and wipe clean easily. Rounded corners make the table safer for everyone. The base is constructed of black tubular steel. A stylish perforated black modesty panel provides kneespace privacy in open learning environments. Locking casters make these tables mobile and are ideal for computer labs, training rooms, classrooms and more. Kobe tables are backed by a 10-Year Limited Manufacturer's Warranty.",Unique nesting 48 x 30-inch Flip Top Table- Unlock the quick-release lever and flip down the entire tabletop to nest together when not in use,,,Desks,Shop All Desks,"School Tables & Desks, Commercial Office Furniture, Small Desks, Shop All Desks, Desks & Workstations, School Furniture",COMMERCIAL OFFICE FURNITURE,Furniture,e88da9e6092349b5aa61c66d7d757d18,,,00843532081570,843532081570,1,1573230292888,3/17/2017 11:17:56 AM,11/13/2019 8:03:17 PM,
"Kraft Shredded Colby Jack Cheese With a Touch of Philadelphia, 8 oz Bag",5ISD7KEEWNIA,179335067,ACTIVE,ACTIVE,,PRODUCT_PROCESSED,CET-cba4b5f8-fb21-4b39-a39c-e8e00c72d81f/021000066834/32456/32457,"Mealtime can be hard, especially when it comes to making something everyone agrees on. Use Kraft Shredded Colby Jack Cheese With a Touch of Philadelphiato make something everyone will love, so you can spend time focused on each other and not worried about making everyone happy. This creamy Colby Jack melts perfectly over your favorite pastas, casseroles, sides, or anything else that's made better by cheese (AKA everything!) for the creamy, melty goodness your family loves. Philadelphia cream cheese adds the extra touch of creaminess to make all your recipes extraordinary. This shredded colby cheese sprinkles evenly and melts easily over any dish. Not only is Kraft Shredded Colby Jack Cheese great as pizza cheese, but it is guaranteed to make your next dish a family-favorite. Each bag is resealable to help lock in flavor.",<ul><li>One 8 oz. bag of Kraft Shredded Colby Jack Cheese With a Touch of Philadelphia</li><li>Kraft Shredded Colby Jack Cheese With a Touch of Philadelphia backed by years of cheese experience</li><li>Philadelphia cream cheese adds the extra touch of creaminess to make all your recipes extraordinary</li><li>Say yes to the rich cheese taste you and your family will love</li><li>Shredded cheese sprinkles evenly and melts easily</li><li>Enhance your next meal with Kraft Shredded Colby Jack Cheese With a Touch of Philadelphia</li><li>Resealable bag helps lock in flavor</li></ul>,,,Cheeses,Cheese,Cheese,PASTA PASTA SAUCE AND CHEESE,Food & Beverage,"021000066834, 00021000066834",,,00021000066834,021000066834,1,1573675397756,5/19/2017 3:39:23 PM,11/13/2019 8:03:17 PM,cba4b5f8-fb21-4b39-a39c-e8e00c72d81f:021000066834.json
